timestamp,x,y,z
1754699263229,-2.9685,0.0437,9.7545
1754699263249,-1.6621,0.0448,9.8542
1754699263269,0.1040,0.0772,9.7950
1754699263289,1.6984,-0.0687,9.8430
1754699263309,2.9659,-0.0017,9.8197
1754699263329,2.8105,-0.0030,9.9060
1754699263349,1.7435,0.0572,9.7216
1754699263369,-0.0655,0.0661,9.8314
1754699263389,-1.7046,0.1287,9.8849
1754699263409,-2.9485,-0.1290,9.7273
1754699263429,-2.7231,-0.0394,9.7919
1754699263449,-1.7980,-0.0329,9.9291
1754699263469,0.1003,-0.0493,9.6956
1754699263489,1.6288,0.0660,9.6728
1754699263509,3.0024,0.1405,9.7399
1754699263529,2.7573,-0.0233,9.8732
1754699263549,1.9105,0.0558,9.8579
1754699263569,-0.0651,-0.1272,9.8965
1754699263589,-1.8589,0.1384,9.7106
1754699263609,-2.7904,-0.1257,9.8570
1754699263629,-2.7446,0.0030,9.6977
1754699263649,-1.7447,-0.1121,9.6903
1754699263669,0.0085,-0.1312,9.6988
1754699263689,1.7770,0.1165,9.9174
1754699263709,2.9525,-0.0337,9.9316
1754699263729,2.7450,0.0825,9.8260
1754699263749,1.7204,-0.0092,9.8192
1754699263769,0.0091,-0.0330,9.7313
1754699263789,-1.9054,-0.1318,9.8447
1754699263809,-2.7177,-0.0372,9.7514
1754699263829,-2.9220,-0.0829,9.7487
1754699263849,-1.7550,-0.0286,9.8759
1754699263869,-0.0723,-0.0660,9.7596
1754699263889,1.7859,-0.0541,9.9445
1754699263909,2.8336,0.0073,9.6931
1754699263929,2.7827,-0.0589,9.6753
1754699263949,1.8235,0.0993,9.8649
1754699263969,0.0727,0.1498,9.9304
1754699263989,-1.8446,0.0312,9.6512
1754699264009,-2.9492,0.0398,9.7357
1754699264029,-2.8430,0.0881,9.8224
1754699264049,-1.7787,0.1385,9.7275
1754699264069,0.0511,-0.0318,9.8683
1754699264089,1.8922,0.0902,9.6720
1754699264109,2.7769,-0.1231,9.7867
1754699264129,2.7475,-0.0315,9.8324
1754699264149,1.8674,-0.0960,9.9110
1754699264169,0.0536,-0.0779,9.6906
1754699264189,-1.7786,-0.1442,9.8090
1754699264209,-2.8646,0.1114,9.8500
1754699264229,-2.9698,-0.0852,9.8462
1754699264249,-1.6962,-0.1179,9.6770
1754699264269,0.0569,0.0095,9.6965
1754699264289,1.6501,0.1271,9.7321
1754699264309,2.7101,-0.0826,9.7941
1754699264329,2.8124,0.0980,9.6500
1754699264349,1.6428,0.0029,9.8358
1754699264369,-0.0056,0.1020,9.8716
1754699264389,-1.8735,-0.0411,9.8977
1754699264409,-2.8834,-0.0837,9.7269
1754699264429,-2.8378,0.0366,9.8720
1754699264449,-1.8865,-0.0050,9.8644
1754699264469,0.0501,-0.0896,9.7089
1754699264489,1.8475,-0.1156,9.9143
1754699264509,2.8018,-0.1051,9.7416
1754699264529,2.7936,-0.0577,9.7036
1754699264549,1.8017,0.0466,9.9484
1754699264569,-0.0860,0.1133,9.8603
1754699264589,-1.6849,-0.1088,9.6846
1754699264609,-2.7062,0.1337,9.9060
1754699264629,-2.9148,-0.1403,9.7006
1754699264649,-1.7869,-0.1394,9.8831
1754699264669,0.0574,0.1069,9.9398
1754699264689,1.8111,0.0173,9.8190
1754699264709,2.7814,-0.0916,9.7700
1754699264729,2.9707,0.1170,9.8334
1754699264749,1.7908,0.0674,9.7572
1754699264769,0.0162,-0.0222,9.9175
1754699264789,-1.7542,-0.1476,9.7544
1754699264809,-2.9030,0.1149,9.6602
1754699264829,-2.9088,0.0954,9.7094
1754699264849,-1.7495,-0.0662,9.8609
1754699264869,-0.1193,-0.0151,9.7855
1754699264889,1.7956,0.0591,9.8815
1754699264909,2.7694,-0.1466,9.6966
1754699264929,2.9323,-0.0739,9.6568
1754699264949,1.6589,-0.0935,9.9127
1754699264969,-0.1417,0.0751,9.8000
1754699264989,-1.9052,0.0698,9.6700
1754699265009,-2.7118,0.0780,9.9233
1754699265029,-2.8256,-0.0653,9.7841
1754699265049,-1.8642,0.1321,9.8238
1754699265069,-0.0314,0.0856,9.6877
1754699265089,1.6966,0.1330,9.7128
1754699265109,2.7832,0.0772,9.6743
1754699265129,2.9214,-0.1083,9.8609
1754699265149,1.7900,-0.1210,9.8015
1754699265169,0.0167,0.0334,9.6580
1754699265189,-1.7698,0.0112,9.9020
1754699265209,-2.9379,0.0437,9.6999
1754699265229,-2.7515,0.1467,9.8750
1754699265249,-1.6550,0.0334,9.8210
1754699265269,-0.1044,-0.1102,9.7234
1754699265289,1.8026,0.0773,9.9399
1754699265309,2.7922,-0.0378,9.6817
1754699265329,2.8932,-0.1277,9.7992
1754699265349,1.6367,-0.1475,9.6610
1754699265369,-0.0385,-0.0095,9.8102
1754699265389,-1.7345,0.0053,9.9021
1754699265409,-2.8430,-0.0508,9.8698
1754699265429,-2.9911,-0.0094,9.7564
1754699265449,-1.7290,-0.0952,9.8904
1754699265469,0.0856,0.1494,9.8811
1754699265489,1.6525,0.1039,9.7114
1754699265509,2.7354,-0.1092,9.7312
1754699265529,2.9391,-0.1130,9.7391
1754699265549,1.6144,-0.1270,9.8185
1754699265569,-0.0749,-0.1122,9.7757
1754699265589,-1.8139,-0.1395,9.8514
1754699265609,-2.7166,0.0912,9.7026
1754699265629,-2.7757,0.0140,9.8718
1754699265649,-1.6211,-0.0310,9.7962
1754699265669,-0.1442,-0.1055,9.7771
1754699265689,1.6953,-0.0736,9.8872
1754699265709,2.8959,-0.0556,9.8757
1754699265729,2.8489,0.0629,9.7821
1754699265749,1.6606,-0.1098,9.8590
1754699265769,0.0585,-0.0544,9.7933
1754699265789,-1.7600,-0.0669,9.9239
1754699265809,-2.9863,0.0367,9.8021
1754699265829,-2.8860,-0.0517,9.6852
1754699265849,-1.6810,0.1068,9.7989
1754699265869,-0.0506,0.0628,9.8705
1754699265889,1.8231,0.0415,9.8313
1754699265909,2.9577,-0.0248,9.8821
1754699265929,2.7471,-0.0692,9.7027
1754699265949,1.8176,-0.0393,9.7243
1754699265969,0.0558,-0.0598,9.8992
1754699265989,-1.7586,-0.0429,9.9417
1754699266009,-2.9940,0.0901,9.6686
1754699266029,-2.7942,-0.0010,9.9270
1754699266049,-1.6747,0.1145,9.9076
1754699266069,-0.0981,-0.0203,9.9311
1754699266089,1.6670,-0.0672,9.6878
1754699266109,2.7953,0.0974,9.8532
1754699266129,2.9928,-0.0598,9.7795
1754699266149,1.7391,-0.1454,9.7898
1754699266169,0.0055,-0.0884,9.8419
1754699266189,-1.8916,-0.0083,9.8976
1754699266209,-2.9282,-0.1024,9.9295
1754699266229,-2.7387,-0.1422,9.8219
1754699266249,-1.6138,0.0309,9.8292
1754699266269,0.0571,0.1220,9.8569
1754699266289,1.7805,0.0975,9.9417
1754699266309,2.8632,-0.0584,9.7341
1754699266329,2.9527,-0.0329,9.7699
1754699266349,1.6511,-0.0555,9.8108
1754699266369,-0.0792,0.1030,9.6675
1754699266389,-1.7997,0.1355,9.8747
1754699266409,-2.8400,0.1151,9.8173
1754699266429,-2.8900,-0.0708,9.8997
1754699266449,-1.7486,-0.1124,9.7033
1754699266469,0.0171,0.0445,9.8445
1754699266489,1.6335,-0.0603,9.8132
1754699266509,2.9560,0.0776,9.9375
1754699266529,2.7270,-0.0172,9.6841
1754699266549,1.8283,-0.1355,9.8997
1754699266569,-0.0674,0.1255,9.9247
1754699266589,-1.8651,-0.0024,9.7584
1754699266609,-2.8626,-0.1364,9.8452
1754699266629,-2.7812,0.1067,9.7841
1754699266649,-1.6158,-0.0478,9.8355
1754699266669,0.0431,0.0506,9.7473
1754699266689,1.6232,0.0124,9.7857
1754699266709,2.8839,0.0187,9.7177
1754699266729,2.9700,0.0606,9.8216
1754699266749,1.8970,0.0431,9.7721
1754699266769,0.0753,0.1111,9.7661
1754699266789,-1.8239,0.0626,9.7393
1754699266809,-2.7837,-0.0411,9.9324
1754699266829,-2.8377,0.1030,9.8018
1754699266849,-1.6635,0.0558,9.8244
1754699266869,-0.1309,-0.1419,9.6691
1754699266889,1.9108,0.0967,9.8342
1754699266909,2.7869,0.0322,9.8822
1754699266929,2.7546,-0.1420,9.8832
1754699266949,1.9120,-0.0601,9.7227
1754699266969,-0.0244,0.1270,9.8594
1754699266989,-1.8659,0.0459,9.9045
1754699267009,-2.8625,0.0418,9.7787
1754699267029,-2.8438,-0.0407,9.6736
1754699267049,-1.8502,0.0109,9.9360
1754699267069,0.0215,-0.0711,9.7402
1754699267089,1.7538,-0.0301,9.9238
1754699267109,2.7925,-0.1302,9.6621
1754699267129,2.9017,0.0609,9.7307
1754699267149,1.7611,-0.1375,9.8983
1754699267169,0.0386,0.0586,9.8857
1754699267189,-1.7120,0.1010,9.7717
1754699267209,-2.9337,-0.0927,9.8438
1754699267229,-2.9423,0.1098,9.8400
1754699267249,-1.7904,0.0863,9.6849
1754699267269,0.1140,-0.0908,9.8411
1754699267289,1.7245,0.0130,9.8473
1754699267309,2.7665,-0.1286,9.6867
1754699267329,2.8104,0.0699,9.8005
1754699267349,1.6462,-0.0851,9.6884
1754699267369,0.0882,0.0399,9.8217
1754699267389,-1.8540,0.0661,9.6792
1754699267409,-2.8866,0.0429,9.8115
1754699267429,-2.8920,-0.0565,9.7849
1754699267449,-1.6318,-0.0742,9.8748
1754699267469,-0.1250,0.0481,9.6903
1754699267489,1.7114,0.0505,9.8112
1754699267509,2.9337,-0.1111,9.7929
1754699267529,2.9990,-0.0349,9.6520
1754699267549,1.7407,-0.1132,9.7905
1754699267569,0.0335,-0.0025,9.6683
1754699267589,-1.7841,0.1217,9.7134
1754699267609,-2.9763,0.0594,9.8091
1754699267629,-2.8409,0.0130,9.6832
1754699267649,-1.7592,-0.1065,9.7560
1754699267669,0.0392,0.0967,9.7388
1754699267689,1.6205,0.0586,9.7750
1754699267709,2.7149,-0.1057,9.8969
1754699267729,2.9440,0.0325,9.7740
1754699267749,1.7501,-0.1005,9.8663
1754699267769,0.1278,0.0507,9.7565
1754699267789,-1.7057,-0.1097,9.8976
1754699267809,-2.7256,-0.0931,9.7600
1754699267829,-2.9850,-0.0116,9.6713
1754699267849,-1.6297,0.1349,9.7469
1754699267869,0.1002,-0.1213,9.8648
1754699267889,1.7362,-0.1457,9.6634
1754699267909,2.7382,0.0642,9.9125
1754699267929,2.7495,-0.1061,9.6888
1754699267949,1.7228,-0.1071,9.6743
1754699267969,-0.0086,0.1066,9.7098
1754699267989,-1.7095,-0.0801,9.9045
1754699268009,-2.7102,-0.1248,9.6843
1754699268029,-2.8209,0.0411,9.7431
1754699268049,-1.8299,0.0550,9.7516
1754699268069,-0.1054,0.0823,9.6718
1754699268089,1.8358,0.0728,9.8714
1754699268109,2.7979,-0.1270,9.7871
1754699268129,2.7468,-0.1330,9.9204
1754699268149,1.8991,-0.1265,9.9159
1754699268169,-0.0593,0.0067,9.7142
1754699268189,-1.7858,-0.0342,9.8210
1754699268209,-2.8994,-0.1203,9.8836
1754699268229,-2.8545,0.0368,9.6922
1754699268249,-1.8859,-0.1221,9.8366
1754699268269,0.0188,-0.0421,9.8235
1754699268289,1.6561,-0.0560,9.7739
1754699268309,2.9250,0.0678,9.9203
1754699268329,2.7464,-0.0576,9.7150
1754699268349,1.8302,0.1499,9.8431
1754699268369,-0.1355,-0.0717,9.7562
1754699268389,-1.8308,0.0161,9.8488
1754699268409,-2.9150,0.0145,9.7636
1754699268429,-2.7637,-0.1218,9.9435
1754699268449,-1.6599,0.0580,9.9149
1754699268469,-0.0458,0.0759,9.7867
1754699268489,1.8146,0.0651,9.6937
1754699268509,2.9376,-0.0343,9.7104
1754699268529,2.8705,0.1466,9.7165
1754699268549,1.8028,0.0193,9.7359
1754699268569,0.1418,-0.0096,9.6756
1754699268589,-1.6634,0.0832,9.6618
1754699268609,-2.7303,0.1142,9.7893
1754699268629,-2.9848,-0.1313,9.9295
1754699268649,-1.7900,-0.0178,9.8935
1754699268669,0.0450,0.0116,9.9299
1754699268689,1.8732,0.1413,9.8152
1754699268709,2.7158,-0.1123,9.7835
1754699268729,2.7410,0.0682,9.8610
1754699268749,1.6982,-0.1118,9.6943
1754699268769,-0.1112,-0.1115,9.8516
1754699268789,-1.6992,-0.1137,9.6844
1754699268809,-2.8867,-0.0115,9.8917
1754699268829,-2.7952,0.1482,9.8340
1754699268849,-1.8499,-0.0390,9.6947
1754699268869,-0.0172,-0.1433,9.9485
1754699268889,1.8523,-0.0002,9.6841
1754699268909,2.7265,-0.0414,9.7724
1754699268929,2.8046,0.1371,9.6620
1754699268949,1.7585,0.0816,9.9026
1754699268969,-0.0644,-0.0354,9.9154
1754699268989,-1.6308,-0.0943,9.7394
1754699269009,-2.7112,0.0083,9.7406
1754699269029,-2.7095,-0.1407,9.8047
1754699269049,-1.6216,0.1335,9.7188
1754699269069,0.0961,-0.0165,9.8189
1754699269089,1.6421,-0.1000,9.8095
1754699269109,2.7867,-0.1302,9.8920
1754699269129,2.7901,-0.1284,9.8710
1754699269149,1.6205,-0.1097,9.9434
1754699269169,0.0413,0.1280,9.7339
1754699269189,-1.8466,-0.0306,9.7825
1754699269209,-2.7557,-0.0472,9.9446
1754699269229,-2.8719,-0.0302,9.8350
1754699269249,-1.7289,-0.0569,9.7853
1754699269269,-0.0611,-0.1431,9.9464
1754699269289,1.8398,0.0019,9.8620
1754699269309,2.7104,-0.0638,9.7971
1754699269329,2.9578,0.0855,9.8318
1754699269349,1.7606,0.0773,9.8102
1754699269369,0.0796,0.0311,9.9463
1754699269389,-1.6660,-0.0719,9.7151
1754699269409,-2.8748,-0.0081,9.6824
1754699269429,-2.9820,0.0324,9.7221
1754699269449,-1.9024,0.0971,9.6716
1754699269469,-0.1139,-0.0798,9.7620
1754699269489,1.9009,-0.0049,9.8238
1754699269509,2.8250,-0.0674,9.6822
1754699269529,2.7581,0.0972,9.8878
1754699269549,1.7721,-0.0063,9.8768
1754699269569,0.0057,0.1332,9.7240
1754699269589,-1.8196,-0.1411,9.9161
1754699269609,-2.8571,0.0258,9.8933
1754699269629,-2.9739,-0.0558,9.7062
1754699269649,-1.8826,0.0988,9.7493
1754699269669,0.0610,-0.1373,9.7478
1754699269689,1.7103,0.0697,9.6656
1754699269709,2.8992,0.0506,9.8331
1754699269729,2.7856,-0.1168,9.8854
1754699269749,1.8893,0.0742,9.9114
1754699269769,0.0893,0.0183,9.6721
1754699269789,-1.6383,0.1181,9.7009
1754699269809,-2.7390,-0.0743,9.6930
1754699269829,-2.7070,-0.1330,9.8614
1754699269849,-1.8596,-0.0052,9.8800
1754699269869,0.0724,0.1169,9.7370
1754699269889,1.7112,0.1301,9.7602
1754699269909,2.9249,0.0021,9.6684
1754699269929,2.9110,0.0351,9.7340
1754699269949,1.7001,-0.0590,9.7155
1754699269969,-0.0134,-0.0792,9.6595
1754699269989,-1.7043,-0.1488,9.6821
1754699270009,-2.9983,-0.1038,9.7631
1754699270029,-2.7741,0.0257,9.9342
1754699270049,-1.8821,0.0636,9.7040
1754699270069,0.0518,-0.0982,9.7505
1754699270089,1.8121,0.0032,9.8251
1754699270109,2.7280,0.1092,9.6563
1754699270129,2.8857,0.0213,9.9282
1754699270149,1.7984,-0.0728,9.8831
1754699270169,-0.0703,-0.1492,9.7893
1754699270189,-1.7798,-0.1266,9.7868
1754699270209,-2.9327,-0.0002,9.7724
1754699270229,-2.7247,-0.0464,9.9094
1754699270249,-1.8248,-0.1406,9.7829
1754699270269,0.1316,0.0624,9.8080
1754699270289,1.7718,-0.0187,9.8765
1754699270309,2.7833,-0.0142,9.7967
1754699270329,2.9902,-0.1215,9.7746
1754699270349,1.9062,-0.1108,9.6995
1754699270369,0.0690,0.0406,9.7928
1754699270389,-1.7065,0.0895,9.8045
1754699270409,-2.9076,-0.0053,9.7368
1754699270429,-2.8996,-0.0861,9.7301
1754699270449,-1.7380,-0.1238,9.8214
1754699270469,-0.0652,-0.0650,9.8037
1754699270489,1.6984,0.0679,9.7587
1754699270509,2.8577,-0.1067,9.6928
1754699270529,3.0023,0.0860,9.7381
1754699270549,1.6917,0.0781,9.6911
1754699270569,-0.0156,0.1064,9.7120
1754699270589,-1.7082,-0.0443,9.8062
1754699270609,-2.8134,-0.0323,9.7321
1754699270629,-2.7687,-0.0382,9.9006
1754699270649,-1.6496,-0.0268,9.8266
1754699270669,0.0538,-0.0644,9.6708
1754699270689,1.6834,-0.0461,9.7108
1754699270709,2.7590,0.0373,9.8415
1754699270729,2.7272,-0.0347,9.7908
1754699270749,1.6890,0.0566,9.6512
1754699270769,0.0319,0.0513,9.9272
1754699270789,-1.7723,0.1438,9.9309
1754699270809,-2.7499,0.0731,9.9105
1754699270829,-2.9679,0.1314,9.6691
1754699270849,-1.6950,0.0427,9.9062
1754699270869,-0.1331,-0.0543,9.8414
1754699270889,1.7208,-0.1088,9.7815
1754699270909,2.8824,-0.1330,9.8296
1754699270929,2.9621,0.0857,9.9442
1754699270949,1.7634,0.1214,9.8328
1754699270969,-0.0263,-0.0885,9.8776
1754699270989,-1.7026,-0.1139,9.9113
1754699271009,-2.8790,0.0296,9.7400
1754699271029,-2.7852,0.0624,9.8461
1754699271049,-1.7132,0.0827,9.7504
1754699271069,-0.1145,0.0241,9.8898
1754699271089,1.7315,0.0306,9.7708
1754699271109,2.8603,-0.0198,9.8690
1754699271129,2.8646,0.0816,9.8572
1754699271149,1.7990,-0.1423,9.7254
1754699271169,0.0748,-0.1107,9.8255
1754699271189,-1.6719,-0.1134,9.8726
1754699271209,-2.7575,-0.1487,9.8430
1754699271229,-2.9127,0.0919,9.6874
1754699271249,-1.7103,0.0648,9.7510
1754699271269,-0.0322,0.0696,9.6711
1754699271289,1.8049,0.0925,9.8673
1754699271309,2.9630,-0.0843,9.9049
1754699271329,2.9429,-0.1416,9.8509
1754699271349,1.8249,0.1488,9.7383
1754699271369,0.1054,-0.0159,9.6613
1754699271389,-1.6521,-0.0163,9.8812
1754699271409,-2.8258,-0.0337,9.6828
1754699271429,-2.8856,0.1135,9.9144
1754699271449,-1.7714,0.1176,9.7263
1754699271469,-0.1098,0.0212,9.9208
1754699271489,1.8522,0.0899,9.8038
1754699271509,2.9369,-0.0484,9.9096
1754699271529,2.7417,0.0255,9.7123
1754699271549,1.6179,0.0724,9.6725
1754699271569,0.0949,-0.0410,9.8556
1754699271589,-1.6925,-0.1472,9.8471
1754699271609,-2.9989,0.0646,9.6649
1754699271629,-2.8424,0.0700,9.8884
1754699271649,-1.9018,-0.0052,9.8779
1754699271669,-0.1424,0.0023,9.9214
1754699271689,1.6186,0.0865,9.6661
1754699271709,2.9867,0.0301,9.7878
1754699271729,2.8927,0.1100,9.8233
1754699271749,1.7071,0.1388,9.8694
1754699271769,0.1081,0.0220,9.7109
1754699271789,-1.6202,0.0566,9.6802
1754699271809,-2.8993,-0.1075,9.9422
1754699271829,-2.8050,-0.1383,9.8060
1754699271849,-1.7194,0.0855,9.8567
1754699271869,0.0911,-0.0389,9.9255
1754699271889,1.7207,-0.1056,9.8681
1754699271909,2.7567,0.0363,9.6805
1754699271929,2.9568,-0.0696,9.7407
1754699271949,1.8715,-0.0918,9.7685
1754699271969,0.0674,0.1419,9.7518
1754699271989,-1.6738,0.1092,9.9179
1754699272009,-2.8818,-0.1356,9.8187
1754699272029,-2.9586,0.0372,9.6600
1754699272049,-1.8432,0.1429,9.8664
1754699272069,-0.0876,-0.0047,9.6986
1754699272089,1.6688,0.0620,9.7566
1754699272109,2.8375,0.1095,9.8888
1754699272129,2.7303,-0.0126,9.7553
1754699272149,1.8349,-0.0767,9.8764
1754699272169,-0.0233,-0.0207,9.9481
1754699272189,-1.8925,-0.0008,9.6629
1754699272209,-2.7928,0.0938,9.8729
1754699272229,-2.9713,0.0943,9.7814
1754699272249,-1.7978,-0.0605,9.9388
1754699272269,0.1128,-0.0228,9.9343
1754699272289,1.8671,0.0288,9.7605
1754699272309,2.9533,-0.0114,9.9472
1754699272329,2.8586,0.0284,9.7698
1754699272349,1.6365,-0.0280,9.9493
1754699272369,0.0388,-0.0167,9.8304
1754699272389,-1.6833,-0.0737,9.7689
1754699272409,-2.8924,-0.1347,9.6504
1754699272429,-2.9527,0.0426,9.6817
1754699272449,-1.8635,0.0183,9.8323
1754699272469,0.0081,-0.0560,9.7797
1754699272489,1.6916,0.0566,9.7088
1754699272509,2.9538,0.1202,9.7708
1754699272529,2.8419,0.0414,9.8934
1754699272549,1.6960,-0.1249,9.6683
1754699272569,-0.1374,0.1044,9.8168
1754699272589,-1.7286,0.1139,9.7262
1754699272609,-2.9454,-0.0158,9.8789
1754699272629,-2.8434,-0.0609,9.6604
1754699272649,-1.7019,0.0177,9.7476
1754699272669,0.0442,0.0422,9.8059
1754699272689,1.7965,0.1130,9.8237
1754699272709,2.7920,-0.1348,9.9036
1754699272729,2.9983,-0.0376,9.6609
1754699272749,1.6834,0.0746,9.7203
1754699272769,0.0668,0.1197,9.7111
1754699272789,-1.8776,0.1311,9.8897
1754699272809,-2.9653,-0.0688,9.8351
1754699272829,-2.7371,0.1004,9.8298
1754699272849,-1.9120,0.0679,9.7085
1754699272869,-0.0647,-0.1190,9.7844
1754699272889,1.7774,-0.1432,9.8547
1754699272909,2.8397,0.0728,9.6897
1754699272929,2.9875,-0.0216,9.7869
1754699272949,1.6182,-0.0173,9.6537
1754699272969,0.1155,0.1316,9.7475
1754699272989,-1.6811,0.0183,9.7642
1754699273009,-2.7498,-0.0086,9.9004
1754699273029,-2.7806,-0.0136,9.8799
1754699273049,-1.6301,-0.1300,9.9313
1754699273069,0.1454,0.1324,9.6961
1754699273089,1.7719,-0.0446,9.7963
1754699273109,2.7527,0.0614,9.9386
1754699273129,3.0011,-0.0202,9.8756
1754699273149,1.7728,0.0297,9.8264
1754699273169,0.0193,0.0757,9.9047
1754699273189,-1.7227,-0.1026,9.7280
1754699273209,-2.8429,0.0555,9.7769
1754699273229,-2.8717,0.0610,9.7391
1754699273249,-1.8665,-0.0896,9.7905
1754699273269,0.0673,-0.0179,9.8916
1754699273289,1.7905,0.0137,9.7189
1754699273309,2.8676,-0.1107,9.8903
1754699273329,2.7288,-0.0792,9.6876
1754699273349,1.9129,-0.1027,9.9169
1754699273369,-0.0712,0.0652,9.7224
1754699273389,-1.7332,0.0670,9.7359
1754699273409,-2.8061,0.0779,9.8199
1754699273429,-2.9106,0.0745,9.8061
1754699273449,-1.6347,0.1216,9.8352
1754699273469,-0.1268,0.1259,9.7730
1754699273489,1.7617,-0.0435,9.6848
1754699273509,2.9872,0.1469,9.7376
1754699273529,2.9672,-0.0643,9.9471
1754699273549,1.8234,0.0968,9.7124
1754699273569,0.0641,-0.0147,9.8391
1754699273589,-1.7574,-0.1251,9.8912
1754699273609,-2.9352,-0.0485,9.8119
1754699273629,-2.7196,-0.1448,9.8889
1754699273649,-1.6386,-0.0725,9.7037
1754699273669,-0.0159,0.0413,9.6547
1754699273689,1.8089,0.0785,9.8935
1754699273709,2.7064,0.0750,9.6569
1754699273729,2.8226,-0.0764,9.7972
1754699273749,1.6973,-0.1043,9.7474
1754699273769,0.0691,0.0323,9.8384
1754699273789,-1.6812,0.0933,9.8338
1754699273809,-2.8660,0.0548,9.9292
1754699273829,-2.9489,-0.1201,9.7685
1754699273849,-1.7635,0.1403,9.8857
1754699273869,0.1155,-0.0664,9.7111
1754699273889,1.9074,-0.0954,9.7730
1754699273909,2.7818,-0.1325,9.7129
1754699273929,2.7589,0.0743,9.8071
1754699273949,1.7783,0.0098,9.8065
1754699273969,-0.1463,-0.1413,9.6961
1754699273989,-1.6680,-0.0964,9.6581
1754699274009,-2.8064,0.0143,9.7966
1754699274029,-2.7634,0.1099,9.9438
1754699274049,-1.8952,0.1260,9.8204
1754699274069,0.1194,0.0193,9.9232
1754699274089,1.7053,0.0668,9.8858
1754699274109,2.8261,-0.0043,9.7400
1754699274129,2.8810,0.1174,9.8941
1754699274149,1.8949,0.0877,9.7247
1754699274169,-0.0269,0.0398,9.8102
1754699274189,-1.7639,-0.1126,9.8056
1754699274209,-2.9121,-0.1404,9.9352
1754699274229,-2.9387,-0.0493,9.8506
1754699274249,-1.8861,0.0331,9.7750
1754699274269,-0.0216,0.0245,9.8499
1754699274289,1.7370,0.1169,9.7907
1754699274309,2.9267,0.0446,9.8077
1754699274329,2.8715,-0.0464,9.7456
1754699274349,1.6344,-0.1211,9.9342
1754699274369,0.0625,-0.0967,9.8556
1754699274389,-1.8619,0.0776,9.8195
1754699274409,-2.9447,0.0336,9.8711
1754699274429,-2.7935,-0.0100,9.6503
1754699274449,-1.6385,0.0781,9.7794
1754699274469,-0.1408,-0.0424,9.7540
1754699274489,1.8667,-0.0667,9.9348
1754699274509,2.9279,-0.1439,9.9413
1754699274529,2.9360,-0.0827,9.6892
1754699274549,1.7680,-0.1382,9.8919
1754699274569,0.0854,0.0293,9.7748
1754699274589,-1.6400,-0.0537,9.8722
1754699274609,-2.9614,-0.0542,9.6608
1754699274629,-2.7562,0.0695,9.8399
1754699274649,-1.7706,-0.1327,9.6698
1754699274669,-0.1022,0.0519,9.8252
1754699274689,1.8475,0.1419,9.8121
1754699274709,2.7694,0.0986,9.6901
1754699274729,2.8633,-0.1002,9.8534
1754699274749,1.8014,0.0263,9.8411
1754699274769,0.0442,-0.1321,9.9148
1754699274789,-1.8458,-0.0105,9.6879
1754699274809,-2.8575,-0.0712,9.8588
1754699274829,-2.9435,-0.0453,9.8799
1754699274849,-1.7157,-0.0750,9.9459
1754699274869,0.1165,0.0413,9.8465
1754699274889,1.6439,-0.1283,9.8661
1754699274909,2.7750,-0.0793,9.6793
1754699274929,2.7884,-0.1473,9.7327
1754699274949,1.7028,0.0383,9.6703
1754699274969,0.0609,0.0568,9.7017
1754699274989,-1.8256,0.0762,9.9272
1754699275009,-2.8288,0.0319,9.6612
1754699275029,-2.9401,0.0249,9.7438
1754699275049,-1.8688,-0.1191,9.8139
1754699275069,0.0324,0.0888,9.9316
1754699275089,1.7264,-0.0564,9.6652
1754699275109,2.7794,-0.0549,9.9273
1754699275129,2.8793,-0.1129,9.7498
1754699275149,1.6709,-0.0648,9.8879
1754699275169,-0.0570,0.1257,9.8370
1754699275189,-1.7259,-0.0595,9.8905
1754699275209,-2.9749,-0.1267,9.6664
1754699275229,-2.9980,0.1450,9.7962
1754699275249,-1.7072,-0.1388,9.7973
1754699275269,-0.0952,-0.0937,9.9050
1754699275289,1.6644,-0.1281,9.7453
1754699275309,2.7280,0.1177,9.9231
1754699275329,2.7881,0.0150,9.9080
1754699275349,1.6563,0.0840,9.6830
1754699275369,0.0176,-0.0911,9.9126
1754699275389,-1.8359,-0.0324,9.8181
1754699275409,-2.9145,-0.0569,9.8230
1754699275429,-2.9302,0.0403,9.9314
1754699275449,-1.6837,0.0909,9.8800
1754699275469,-0.1263,0.0187,9.9183
1754699275489,1.6624,-0.1196,9.6684
1754699275509,2.9372,0.1408,9.8946
1754699275529,2.7212,-0.1141,9.8389
1754699275549,1.6632,0.0021,9.8681
1754699275569,0.1371,0.1132,9.8288
1754699275589,-1.8301,-0.1032,9.9499
1754699275609,-2.7501,0.0783,9.6653
1754699275629,-2.7191,0.0475,9.7848
1754699275649,-1.6573,0.0821,9.6754
1754699275669,0.0190,0.0239,9.7329
1754699275689,1.6859,0.0462,9.8234
1754699275709,2.9835,0.1423,9.8459
1754699275729,2.7287,-0.0554,9.7916
1754699275749,1.9124,0.0120,9.8684
1754699275769,-0.0970,0.0751,9.7046
1754699275789,-1.7726,0.1113,9.8051
1754699275809,-2.9513,0.1251,9.8454
1754699275829,-2.8681,0.1053,9.8350
1754699275849,-1.7791,0.1365,9.8432
1754699275869,0.1155,0.0510,9.7646
1754699275889,1.6196,-0.1324,9.7856
1754699275909,2.9925,0.0783,9.8591
